회계 연도,매입 마감 (월),발주처,비용배분,S&I 센터,작업유형,장소,건물동,계약명,낙찰금액, PO금액,PO번호,PR번호,PR금액,담당,부서,전체 세대수,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,긴급 기계 보수(후정산),원외(사택/기숙사),기타,기숙사 및 사택 긴급보수 작업(기계)-1차,8897000,9564275,4560270551-10,92708453-10,9949000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기타,기숙사 3동 및 사택 102동 부스터 펌프용 압력탱크 교체,3219000,3460425,4560281094-10,92716694-20,4849000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 5동,사택 5-104 화장실 이중천장 설치 및 돔천장 교체,1656000,1780200,4560283569-10,92718715-10,1820000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 5동,사택 5-104 화장실 이중천장 유도배관 및 오배수 교체,892000,958900,4560283568-10,92718716-10,974000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 2동,사택 2-101 수장공사,3311000,3559325,4560284193-10,92718992-10,3623000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 8동,사택 8-210 수장공사,4306000,4628950,4560284367-10,92719012-10,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 103동,사택 103-101 수장공사,2450000,2633750,4560284195-10,92719523-20,2671000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,임차사택 공가 수장공사,원외(임차사택),기타,임차사택 수장공사 김상우(Cell선행),1706000,1833950,4560286490-10,92721187-10,1860000,김상우,Cell선행,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,사택 어린이집 전열교환기 고효율 필터교체,2120000,2279000,4560287101-10,92721164-10,3040000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동,기숙사 A동 301-2호 도배보수외 9세대,3731000,4010825,4560286489-10,92721163-10,4066000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 9동,사택 9-505 베란다 다용도실 및 뒷 베란다 단열,2129000,2288675,4560288670-10,92722395-20,2323000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,단독,운영센터,사택 7동 외벽 세대 단열,원외(사택/기숙사),사택 7동,사택 7-508 외벽세대 단열작업,3614000,3885050,4560288668-10,92722375-20,3965000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 3동,기숙사 3동 급탕 순환 펌프 교체,1300000,1397500,4560288619-10,92722370-10,1440000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 104동,사택 104동 옥상 비상문 개폐장치 교체,835000,897625,4509704570-10,94006430-10,939000,이영우,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,05월31일,u,단독,운영센터,S&I 자산,원외(사택/기숙사),기타,기숙사 및 사택 주차관제 설비,850000,,4700005599-10,202000000000 ,51000000,강진휘,S&I 경상투자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동/3동,기숙사동 급탕탱크 안전변 교체 및 유도배관,1912000,2055400,4560288521-10,92722250-10,2121000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 5동,사택 5-104 수장공사,4079000,4384925,4560288665-10,92722371-10,4460000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 5동,사택 5-104 씽크대 상하부장 문짝교체,906000,973950,4560288666-10,92722371-20,1012000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-508 수장공사,3061000,3290575,4560288667-10,92722375-10,3351000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 7동 LED등 교체,원외(사택/기숙사),사택 7동,사택 7-508 LED등기구 교체,788000,847100,4560288620-10,92722375-30,868000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 9동,사택 9-505 수장공사,4306000,4628950,4560288669-10,92722395-10,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 8동,사택 8-109 수장공사,4306000,4628950,4560288664-10,92722358-10,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 2동,사택 2-402 수장공사,3311000,3559325,4560290502-10,92724081-10,3623000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 2동,사택 2-402 씽크대 상하부장 문짝교체,947000,1018025,4560290503-10,92724081-20,1059000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 5동,사택 5-501 전면 베란다 창호 유리교체(고층장비),1238000,1330850,4560290720-10,92724362-10,1381000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 103동,사택 103-104 수장공사,4466000,4800950,4560290721-10,92724363-10,4890000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 103동,사택 103-104 거실 및 작은방 단열작업,2085000,2241375,4560290722-10,92724363-20,2296000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 누수보수,원외(사택/기숙사),사택 103동,사택 103-104 UBR 욕조 누수보수,736000,791200,4560290723-10,92724363-30,800000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-102 수장공사,3311000,3559325,4560293613-10,92725987-10,3623000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-205 수장공사,3311000,3559325,4560293612-10,92725985-10,3623000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 2동,사택 2-103 단열 및 부분 도배,1050000,1128750,4560294590-10,92727166-10,1148000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 2동,사택 2-408 단열 및 부분 도배,875000,940625,4560294591-10,92727176-10,952000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 붙박이장 신설,원외(사택/기숙사),사택 5동,사택 5-102 붙박이장 신설(저층),2431000,2613325,4560294592-10,92727191-10,2727000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 5동,사택 5-102 씽크대 상하부장 문짝교체,906000,973950,4560294593-10,92727191-20,1012000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 붙박이장 신설,원외(사택/기숙사),사택 8동,사택 8-110 붙박이장 신설(저층),2472000,2657400,4560294595-10,92727197-10,2772000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 8동,사택 8-110 수장공사,4306000,4628950,4560294596-10,92727197-20,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 8동,사택 8-110 씽크대 상하부장 문짝교체,906000,973950,4560294597-10,92727197-30,1012000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 8동,사택 8-301 수장공사,4306000,4628950,4560294598-10,92727198-10,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 9동,사택 9-201 안방 및 뒤베란다 외벽 단열,1071000,1151325,4560294602-10,92727203-20,1170000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동/3동,기숙사동 EHP 필터 세척,4260000,4579500,4560296926-10,92728531-10,5079000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동/3동,기숙사동 및 사택 공용부 EHP 필터 세척,380000,408500,4560296927-10,92728531-20,453000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 102동,사택 어린이집 EHP 오버홀 세척,1990000,2139250,4560296928-10,92728531-30,2503000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기타,기숙사동 및 사택 102동 전기실 배터리 교체,8963000,9635225,4560296939-10,92728601-10,10006000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,공용,운영센터,사택 누수보수,원외(사택/기숙사),사택 102동,사택 어린이집 2층 천장속 누수 부분 차수판 설치,1021000,1097575,4560297311-10,92730011-10,1114000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 101동,사택 101-304 안방 단열재 철거후 재시공,1331000,1430825,4560297310-10,92730014-10,1468000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),사택 2동,사택 2동 7-8라인 화단측 부동전 교체,785000,843875,4560299535-10,92731067-10,857000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지에너지솔루션,공용,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기타,사택 지붕 보수용 기와 구입 및 도장,1775000,1908125,4560300239-10,92732174-10,1954000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,엘지화학,단독,운영센터,기타 보수(기숙사/사택),원외(사택/기숙사),기숙사 AB동/3동,기숙사동 에어컨 필터 세척,1200000,1290000,4509715261-10,94021771-10,1461000,이영우,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,06월30일,u,단독,운영센터,S&I 자산,원외(사택/기숙사),기타,기숙사 및 사택 주차관제 설비,850000,,4700005599-10,202000000000 ,51000000,강진휘,S&I 경상투자,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,긴급 기계 보수(후정산),원외(사택/기숙사),기타,기숙사 및 사택 긴급보수 작업(기계)-2차,4216000,4532200,4560301538-10,92732968-10,4752000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,긴급 건축 보수(후정산),원외(사택/기숙사),기타,기숙사 및 사택 긴급보수 작업(건축)-2차,4242000,4560150,4560301539-10,92732967-10,4628000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 7동 LED등 교체,원외(사택/기숙사),사택 7동,사택 7-102 LED등기구 교체,537000,577275,4560292660-10,92725987-20,595000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 7동 LED등 교체,원외(사택/기숙사),사택 7동,사택 7-205 LED등기구 교체,537000,577275,4560292660-10,92725987-20,595000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 5동,사택 5-102 수장공사,4079000,4384925,4560294594-10,92727191-30,4460000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 8동,사택 8-305 수장공사,4306000,4628950,4560294599-10,92727199-10,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 9동,사택 9-104 수장공사,4306000,4628950,4560294600-10,92727201-10,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 9동,사택 9-201 수장공사,4306000,4628950,4560294601-10,92727203-10,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-101 수장공사,3061000,3290575,4560296883-10,92729198-10,3351000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 7동 외벽 세대 단열,원외(사택/기숙사),사택 7동,사택 7-101 외벽세대 단열작업,3614000,3885050,4560296884-10,92729198-20,3965000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 7동,사택 7-103 수장공사,3061000,3290575,4560296885-10,92729202-10,3351000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 7동 LED등 교체,원외(사택/기숙사),사택 7동,사택 7-101 LED등기구 교체,537000,577275,4560296875-10,92729202-20,595000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 7동 LED등 교체,원외(사택/기숙사),사택 7동,사택 7-103 LED등기구 교체,537000,577275,4560296875-10,92729202-20,595000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 101동,사택 101-201 수장공사,4466000,4800950,4560297308-10,92730012-10,4890000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 102동,사택 102-301 수장공사,4466000,4800950,4560297309-10,92730013-10,4890000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 8동,사택 8-208 수장공사,4306000,4628950,4560299554-10,92731062-10,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 씽크대 문짝 교체,원외(사택/기숙사),사택 8동,사택 8-208 씽크대 상하부장 문짝교체,906000,973950,4560299555-10,92731062-20,1012000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 공가 수장공사,원외(사택/기숙사),사택 9동,사택 9-401 수장공사,4306000,4628950,4560299556-10,92731064-10,4711000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24년,07월31일,엘지에너지솔루션,단독,운영센터,사택 단열작업,원외(사택/기숙사),사택 9동,사택 9-401 베란다 다용도실 및 외벽 단열,1488000,1599600,4560299557-10,92731064-20,1622000,김규환,업무지원팀,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
